benchmark,model,agent,dataset,total_tasks,runs,raw_mean,shrunken_mean,shrinkage_weight
vcb,openai/nova-alpha,openhands,default,50,1,0.6784239842283319,0.5566691737857873,0.5112208565071045
vcb,openai/kindle-alpha,openhands,default,50,2,0.7746222920095203,0.6629413711179243,0.6765667034118268
vcb,minimax/MiniMax-M2.5,openhands,default,50,1,0.17024510784493038,0.2968775333422468,0.5112208565071045
vcb,minimax/MiniMax-M2.1,openhands,default,50,1,0.12024935692326996,0.2713186627343597,0.5112208565071045
vcb,zai/glm-5.2,openhands,default,50,1,0.6396074119117597,0.5368253324394393,0.5112208565071045
vcb,openai/mercury-alpha,openhands,default,50,1,0.5855892234552393,0.5092101078697348,0.5112208565071045
vcb,kimi/kimi-k2.7-code,openhands,default,50,1,0.4721119918728614,0.45119818034613646,0.5112208565071045
vcb,google/gemini-3.1-flash-lite,openhands,default,50,1,0.00885237211767824,0.2143702007497362,0.5112208565071045
vcb,meta/blue_tower,openhands,default,50,1,0.3541421983813288,0.3908895614754289,0.5112208565071045
vcb,openai/firefly-alpha,openhands,default,50,1,0.39619547119547116,0.4123880716224017,0.5112208565071045
vcb,anthropic/claude-fruitcake-eap,openhands,default,50,2,0.45176107226107226,0.44450422001319545,0.6765667034118268
vcb,alibaba/qwen3.7-plus,openhands,default,50,1,0.49352554886782457,0.4621452372939652,0.5112208565071045
vcb,poolside/laguna-xs.2,openhands,default,50,1,0.03841269841269841,0.2294820560769059,0.5112208565071045
vcb,poolside/laguna-m.1,openhands,default,50,1,0.10937172971955582,0.265757792838512,0.5112208565071045
vcb,minimax/MiniMax-M3,openhands,default,50,2,0.23783150183150184,0.2997665957853528,0.6765667034118268
vcb,xiaomi/mimo-v2.5,openhands,default,50,2,0.21087005265266134,0.2815253769952192,0.6765667034118268
vcb,google/gemma-4-31b-it,openhands,default,50,1,0.028727272727272726,0.22453066446236664,0.5112208565071045
vcb,anthropic/claude-queso-eap-max-effort,openhands,default,50,1,0.8272518327083545,0.632753073957854,0.5112208565071045
vcb,openai/iris-alpha-code-mode,openhands,default,50,1,0.8413694373259589,0.6399702878822944,0.5112208565071045
vcb,anthropic/claude-queso-eap,openhands,default,50,1,0.8123962842712842,0.6251586077619722,0.5112208565071045
vcb,openai/iris-alpha,openhands,default,50,1,0.7188636653201871,0.5773427821904397,0.5112208565071045
vcb,mistralai/mistral-medium-3.5,openhands,default,50,3,0.011849927849927852,0.11274415120164089,0.7583222595006567
vcb,alibaba/qwen3.7-max,openhands,default,50,1,0.11417821067821066,0.2682149661509806,0.5112208565071045
vcb,cohere/command-a-plus-05-2026,openhands,default,50,2,0.0,0.13885772062372975,0.6765667034118268
vcb,minimax/MiniMax-M2.7,openhands,default,50,2,0.11481978163954909,0.21654096177406526,0.6765667034118268
vcb,google/models/ajax,openhands,default,50,1,0.5310905423079336,0.48134924541510155,0.5112208565071045
vcb,google/gemini-3.1-pro-preview,openhands,default,50,2,0.18081785726350943,0.26119306223049255,0.6765667034118268
vcb,zai/glm-5.1-thinking,openhands,default,50,2,0.3719803771108119,0.3905272580994799,0.6765667034118268
vcb,mistralai/mistral-small-2603,openhands,default,50,1,0.0,0.2098446834936171,0.5112208565071045
vcb,openai/gpt-5.5,openhands,default,50,2,0.0,0.13885772062372975,0.6765667034118268
vcb,openai/gpt-5.4-mini,openhands,default,50,1,0.10857246376811595,0.26534919141423996,0.5112208565071045
vcb,anthropic/claude-sonnet-4-6,openhands,default,50,1,0.3895755765973158,0.409003843435946,0.5112208565071045
web-search,zai/glm-5.2,web_search_agent,legal-test,208,2,0.23317307692307693,0.26465916868829065,0.7007261434933086
web-search,anthropic/claude-fable-5,web_search_agent,legal-test,208,3,0.4054487179487179,0.39058493492129076,0.7783752660537513
web-search,openai/gpt-5.6-sol,web_search_agent,legal-test,208,3,0.38621794871794873,0.37561617980487255,0.7783752660537513
web-search,grok/grok-4.5,web_search_agent,legal-test,208,3,0.3557692307692308,0.3519156508705436,0.7783752660537513
web-search,google/gemini-3.5-flash,web_search_agent,legal-test,208,4,0.3028846153846154,0.3091309183814014,0.8240317186563736
snap,openai/nova-alpha,snap_agent,sample_1_target_both,230,1,0.6238159675236806,0.6190804171445163,0.8575783369140618
snap,openai/kindle-alpha,snap_agent,sample_1_target_both,230,1,0.6650879566982408,0.6544743809819709,0.8575783369140618
snap,anthropic/claude-fable-5,snap_agent,sample_1_target_both,230,1,0.658998646820027,0.6492523207436578,0.8575783369140618
snap,minimax/MiniMax-M3,snap_agent,sample_1_target_both,230,2,0.6241542625169147,0.6215790112773566,0.9233293906072683
snap,kimi/kimi-k2.6,snap_agent,sample_1_target_both,230,2,0.5500676589986468,0.553172672798672,0.9233293906072683
snap,zai/glm-5.1,snap_agent,sample_1_target_both,230,2,0.5987821380243572,0.5981521830312316,0.9233293906072683
snap,deepseek/deepseek-v4-pro,snap_agent,sample_1_target_both,230,2,0.6025033829499323,0.6015881178406634,0.9233293906072683
snap,grok/grok-4-1-fast-reasoning,snap_agent,sample_1_target_both,230,2,0.4455345060893099,0.4566541404246375,0.9233293906072683
snap,grok/grok-4.3,snap_agent,sample_1_target_both,230,2,0.5087956698240866,0.5150650321849756,0.9233293906072683
snap,google/gemini-3.5-flash,snap_agent,sample_1_target_both,230,2,0.5872801082543979,0.5875320208929885,0.9233293906072683
snap,google/gemini-3.1-pro-preview,snap_agent,sample_1_target_both,230,2,0.5233423545331529,0.5284964137127538,0.9233293906072683
snap,openai/gpt-5.5,snap_agent,sample_1_target_both,230,2,0.5906630581867388,0.5906555979924717,0.9233293906072683
snap,anthropic/claude-haiku-4-5-20251001,snap_agent,sample_1_target_both,230,2,0.5189445196211095,0.5244357634834254,0.9233293906072683
snap,anthropic/claude-sonnet-4-6,snap_agent,sample_1_target_both,230,2,0.6048714479025711,0.6037746218103017,0.9233293906072683
snap,anthropic/claude-opus-4-8,snap_agent,sample_1_target_both,230,2,0.6512178619756428,0.6465676280732231,0.9233293906072683
snap,anthropic/claude-fruitcake-eap,snap_agent,sample_1_target_both,230,1,0.7165087956698241,0.698571778549947,0.8575783369140618
