run_id,benchmark,model,agent,dataset,total_tasks_metadata,all_task_error_run,detailed_tasks,binary_coverage,native_coverage,cost_coverage,token_coverage,cache_coverage,binary_pass_rate,native_score,total_cost_observed,mean_task_cost,p90_task_cost,total_input_tokens_observed,total_output_tokens_observed,total_cache_read_tokens_observed,total_cache_write_tokens_observed,total_duration_seconds_observed,successes_observed,cost_per_success
880060d8-b769-4cce-bce7-335b311b9f89,terminal-bench,meta/blue_tower,terminus2,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.3409090909090909,0.3409090909090909,,,,,,,,,30.0,
a3b6d760-df62-4655-a4b5-30aacd74a1f8,swebench,deepseek/deepseek-reasoner,mini_sweagent,default,500,False,37,1.0,0.0,0.0,0.0,0.0,0.7297297297297297,,,,,,,,,,27.0,
3c3a8e43-1417-45c5-b2c8-0b2a13b458a1,qwen-sonnet-self-consistency,(model missing),noop_evaluator,default,14,False,14,1.0,1.0,1.0,1.0,1.0,0.35714285714285715,0.35714285714285715,126.91639059999999,9.06545647142857,17.00658553,26657983.0,922577.0,0.0,0.0,37247.269432,5.0,25.383278119999996
8194a529-a1ef-4aa6-9fef-898323450df2,legal-research,grok/v9m-exp-0805-row17-47p8-api-high,legal_research_agent,test,208,False,207,1.0,1.0,1.0,1.0,1.0,0.4830917874396135,0.903017141814149,609.870126,2.9462324927536234,4.4735262,73768762.0,5734586.0,206973440.0,,435380.408,100.0,6.09870126
4c574e48-3abe-4dae-9706-33a3ed07bc73,terminal-bench,anthropic/claude-queso-eap-max-effort,terminus2,default,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.6590909090909091,0.6590909090909091,,,,,,,,,58.0,
a57e72cc-a506-4370-a658-add08c789640,valsmith,anthropic/claude-opus-4-8,mini_sweagent_no_internet,s3://agentic-harness/benchmarks/valsmith-datasets/oven-sh-bun/c72807ab-f45e-4e87-bbfd-88ce5f6f26fa/manifest.json,48,False,45,1.0,0.0,0.0,0.0,0.0,0.5555555555555556,,,,,,,,,,25.0,
ef1c1bc7-0e9b-4748-91b5-feeac7a02806,terminal-bench,anthropic/claude-sonnet-4-6,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.5730337078651685,0.5730337078651685,,,,,,,,,51.0,
fdf7045a-99ea-46f5-8b8c-68a657b12199,terminal-bench,alibaba/qwen3.7-plus,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.5168539325842697,0.5168539325842697,,,,,,,,,46.0,
3b4b8cb8-0e38-4d39-8a90-790bc812c079,swebench,openai/nova-alpha,mini_sweagent,default,500,False,498,1.0,0.0,0.0,0.0,0.0,0.7550200803212851,,,,,,,,,,376.0,
05082138-4ce0-4a31-b606-f6e36202bb1a,vcb,anthropic/claude-sonnet-4-6,openhands,default,50,False,44,0.0,1.0,0.0,0.0,0.0,,0.44269951886058595,,,,,,,,,,
213eae12-2931-4a69-8221-0bc09980e589,terminal-bench,google/gemini-3.1-pro-preview,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.6853932584269663,0.6853932584269663,,,,,,,,,61.0,
5ea46c9c-9cd8-4531-864c-b8222ca56eed,terminal-bench,xiaomi/mimo-v2.5,terminus2,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.6136363636363636,0.6136363636363636,,,,,,,,,54.0,
420f4da0-2e23-43b1-a0ed-7e016b0e6a14,terminal-bench,poolside/laguna-m.1:fast,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.33707865168539325,0.33707865168539325,,,,,,,,,30.0,
95c915a8-d3d9-4095-a23e-1da41d2a93ea,vcb,anthropic/claude-sonnet-4-6,openhands,test_set,50,False,50,0.0,1.0,0.0,0.0,0.0,,0.573384646754212,,,,,,,,,,
79671ef9-fb79-49bb-aeb1-38966ada6b2e,swebench,cursor/composer-2.5,cursor,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.796,,,,,,,,,,398.0,
6f3e9db0-05ae-4bae-bae0-b7ba9de86702,legal-research,grok/grok-4.3,legal_research_agent,test,208,False,208,1.0,1.0,1.0,1.0,1.0,0.14903846153846154,0.6951210105759986,45.59885845,0.2192252810096154,0.3558633500000001,17632853.0,946121.0,48015040.0,,19262.397,31.0,1.4709309177419356
1f621376-3b53-4131-995a-1f8fcbf5867a,cpse-bench,xai/grok-4.5,mini_sweagent_cpse,default,1,False,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
fc8d8695-4e26-4fdd-8bde-6b94bb4b2e7f,legal-research,anthropic/claude-sonnet-5,legal_research_agent,test,208,False,208,1.0,1.0,1.0,1.0,1.0,0.4182692307692308,0.8459227965192764,848.46719055,4.079169185336538,7.1212201350000015,178945.0,29025915.0,353355756.0,81742641.0,321567.349,87.0,9.75249644310345
ceea9880-8fba-4852-a6a6-f4d81a50cd32,swebench,mistralai/mistral-medium-3.5,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.664,,,,,,,,,,332.0,
8d860c73-5046-4b68-841b-ca80e82817e0,vcb,openai/gpt-5.5,factory,default,50,False,50,0.0,1.0,0.0,1.0,1.0,,0.6739053458618678,,,,0.0,0.0,0.0,0.0,,,
86656f86-21a6-4dc7-92ff-1ae12eae955c,legal-research,grok/v9-potato,legal_research_agent,test,208,False,208,0.9855769230769231,0.9855769230769231,0.9855769230769231,0.9855769230769231,0.9855769230769231,0.40487804878048783,0.8627079943607026,284.818722,1.389359619512195,2.8341975999999995,80667305.0,3555122.0,61916544.0,,189832.63,83.0,3.431550867469879
b4312f3e-91d1-470b-b3aa-f4b6bb71afe8,terminal-bench,meta/blue_tower,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.5842696629213483,0.5842696629213483,,,,,,,,,52.0,
ad13bafb-b7b3-4a63-bd1d-f18710a7cf1f,swesmith,anthropic/claude-sonnet-4-5-20250929,factory,default,3,False,3,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,,,,,,,,,,2.0,
beb6524d-f567-4f10-8a6d-6703dafbfee1,legal-research,zai/glm-5.2,legal_research_agent,test,208,False,208,1.0,1.0,1.0,1.0,1.0,0.2980769230769231,0.8264069343740583,191.37588816,0.9200763853846153,2.0481768560000004,58143568.0,3142242.0,210799936.0,,217343.493,62.0,3.086707873548387
55abd9c4-47d8-416d-9bb0-cd64c42da34e,vcb,nvidia/nemotron-3-ultra-550b-a55b,openhands,default,50,False,50,0.0,1.0,0.0,1.0,1.0,,0.0763647342995169,,,,1965727676.0,5440855.0,0.0,0.0,110873.086678,,
256ee1e6-7c0e-4cc6-bd87-651110f30d11,legal-research,nvidia/nemotron-3-ultra-550b-a55b,legal_research_agent,test,208,True,0,0,0,0,0,0,,,,,,,,,,,,
c7ada367-0202-488f-b3a0-a957ee8f860f,swebench,poolside/laguna-m.1,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.646,,,,,,,,,,323.0,
3da0e34d-4b4b-4432-be63-2418e4762e3d,tax-eval-v3,anthropic/claude-sonnet-4-6,tax_eval_v3_agent,test,253,False,253,0.0,1.0,0.0,0.0,0.0,,0.8471960092426915,,,,,,,,200687.868,,
0012b2f3-f0a2-4ed9-a5a8-d42e6cea517a,vcb,poolside/laguna-xs.2,openhands,default,50,False,50,0.0,1.0,0.02,1.0,0.02,,0.03841269841269841,0.0,0.0,0.0,404295832.0,2409335.0,0.0,0.0,102539.755317,,
b536be3d-7827-4973-a653-f4872a1a0306,vcb,openai/gpt-5.5,openhands,default,50,False,41,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.525743,,
387a75b9-e3ae-47d7-ab40-a53ceb87518d,valsmith-generation,anthropic/claude-opus-4-8,claude_code,s3://agentic-harness/benchmarks/valsmith-manifests/candidate-authoring/vals-ai-valkyrie/120aa0f2-3ff5-40ed-8b28-cb12290221e5/manifest.json,1,False,1,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,1.0,
26ff9288-5703-425d-8bc0-5f919434d224,terminal-bench,meta/blue_tower,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.550561797752809,0.550561797752809,,,,,,,,,49.0,
5a14dc29-c0ca-4f5c-a68e-84217a632e07,terminal-bench,openai/gpt-5.6-luna,terminus2,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.7840909090909091,0.7840909090909091,,,,,,,,,69.0,
0fda2b01-2021-41ff-94ae-76fa68aa9148,legal-research,google/gemini-3.5-flash,legal_research_agent,test,208,False,208,1.0,1.0,1.0,1.0,1.0,0.3269230769230769,0.8405250740256547,263.22962805,1.2655270579326923,2.1789075600000003,84068489.0,1797298.0,472254997.0,,55989.098,68.0,3.8710239419117642
e987bd09-67c7-4db0-8beb-ab5d5683a15f,terminal-bench,openai/firefly-alpha-high,terminus2,terminal-bench-2.1,89,False,88,1.0,1.0,0.0,0.0,0.0,0.7045454545454546,0.7045454545454546,,,,,,,,,62.0,
d77fe211-f68a-4838-8616-f59c4bfa320c,rsi-gpu-shell-gptoss-h5-coreweave-20260714234933,openai/gpt-5.5,codex_subscription_rsi,default,1,False,1,1.0,1.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,0.0,
87ea843b-acdd-446e-9cf6-09f30c96f80b,vcb,google/gemini-3.5-flash-lite,openhands,default,50,False,48,0.0,1.0,1.0,1.0,1.0,,0.36962235630713897,31.58014985,0.6579197885416667,1.041403941,48569224.0,2573472.0,301824255.0,0.0,32698.53656,,
d65a32cf-79dd-4712-a9a9-ccd5d8449bbe,vcb,meta/blue_tower,openhands,validation_set,50,False,50,0.0,1.0,0.0,1.0,1.0,,0.3479547191938497,,,,54544365.0,1944447.0,0.0,0.0,53623.996646,,
1d9b453b-fac4-4a39-a5a8-9e94c8244645,terminal-bench,anthropic/claude-queso-eap-high,terminus2,default,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.7159090909090909,0.7159090909090909,,,,,,,,,63.0,
9cb336c9-f875-43a9-96ef-e3599aa83e32,terminal-bench,google/gemini-3.1-flash-lite,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.3258426966292135,0.3258426966292135,,,,,,,,,29.0,
c57422b3-2003-4b23-a399-3f656b528582,terminal-bench,openai/gpt-5.4-2026-03-05,terminus2,default,89,False,87,1.0,1.0,0.0,0.0,0.0,0.40229885057471265,0.40229885057471265,,,,,,,,,35.0,
51a9f1e0-dd8a-4263-b46d-bc473f5df66f,terminal-bench,anthropic/claude-haiku-4-5-20251001-thinking,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.4044943820224719,0.4044943820224719,,,,,,,,,36.0,
411f32a7-0f01-44d5-a2d1-4475e915b07c,swebench,poolside/laguna-xs.2,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.64,,,,,,,,,,320.0,
3da53b35-52ec-4751-af48-b689cf6fea7f,vcb,openai/gpt-5.4,codex,test_set,50,False,50,0.0,1.0,0.0,1.0,1.0,,0.5002934867065302,,,,0.0,0.0,0.0,0.0,,,
a744e653-036b-4d97-9db1-6cf9dba67c07,swebench,anthropic/claude-sonnet-5,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.796,,,,,,,,,,398.0,
cfe0a1b2-c768-4e3b-a3c7-5f7dda363801,terminal-bench,anthropic/claude-haiku-4-5-20251001-thinking,terminus2,default,89,False,89,0.9550561797752809,0.9550561797752809,0.0,0.0,0.0,0.3764705882352941,0.3764705882352941,,,,,,,,,32.0,
1c458a6c-1fad-4926-8a68-68471e3c7fe6,tax-eval-v3,anthropic/claude-sonnet-5,tax_eval_v3_agent,test,10,False,7,0.0,1.0,1.0,1.0,1.0,,0.8998701298701298,20.99212005,2.998874292857143,4.4391795300000005,1928.0,931635.0,5056866.0,1465267.0,9140.795,,
fd25a5bc-b3fd-4a7b-9ef3-af0bdb7d3154,rsi-gpu-shell-nanochat-agentic-fv-20260701232612,openai/gpt-5.5,codex_subscription_rsi,default,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
be3365a9-1fd5-459f-b9cc-6cd8a0d85bb9,terminal-bench,poolside/laguna-xs.2:fast,terminus2,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.25,0.25,,,,,,,,,22.0,
5b8e014c-d145-4ab0-9631-ef0435466b85,legal-research,meta/super_nova_vals,legal_research_agent,test,208,False,208,1.0,1.0,0.0,1.0,1.0,0.3798076923076923,0.8462122952534971,,,,31342169.0,2795088.0,94898720.0,,65102.847,79.0,
ca87bc55-7b4b-45ff-a0b3-949c9234fee6,terminal-bench,anthropic/claude-sonnet-4-6,terminus2,default,89,False,82,0.9878048780487805,0.9878048780487805,0.0,0.0,0.0,0.6296296296296297,0.6296296296296297,,,,,,,,,51.0,
e9858b68-2e47-47f5-95a1-b9df65043a41,terminal-bench,meta/blue_tower,terminus2,terminal-bench-2.1,89,False,89,0.9550561797752809,0.9550561797752809,0.0,0.0,0.0,0.6470588235294118,0.6470588235294118,,,,,,,,,55.0,
ef1db6fb-ecbe-47f2-aee7-f31b1eb7ca0e,swebench,anthropic/claude-queso-eap-max-effort,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.886,,,,,,,,,,443.0,
c97abcc9-eb30-4bf6-abd9-1d7289b4e6a2,swebench,meta/blue_tower,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.772,,,,,,,,,,386.0,
c1a98120-e3fe-4f38-aab7-77cad51b54e6,swebench,minimax/MiniMax-M3,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.748,,,,,,,,,,374.0,
9bc67385-ddd2-4bf9-98fc-f4d2789decbe,terminal-bench,meta/blue_tower,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.3258426966292135,0.3258426966292135,,,,,,,,,29.0,
c7bca070-ffcf-48b7-897d-73c8269af412,swebench,openai/iris-alpha-code-mode,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.856,,,,,,,,,,428.0,
ecd4d5b2-2c91-410c-b8cd-38b8d47bce08,legal-research,zai/glm-5.1,legal_research_agent,test,208,False,208,1.0,1.0,0.9951923076923077,0.9951923076923077,0.9951923076923077,0.25961538461538464,0.7740188843716749,80.6602656,0.38966311884057975,0.7289962400000001,44936736.0,2406843.0,140108160.0,,67146.636,54.0,1.4937086222222222
017a0175-8e27-4835-a203-ec7e36de3994,swebench,alibaba/qwen3.8-max-cn,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.856,,,,,,,,,,428.0,
d0d7f29f-2204-4ce5-ab3a-d52216353991,terminal-bench,meta/super_nova,terminus2,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.5340909090909091,0.5340909090909091,,,,,,,,,47.0,
78d52ad4-6b97-4ed2-b3d3-c4262c4f2d92,social-mobility,(model missing),social-mobility-agent,default,15,False,15,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
33bc1870-f27b-4c29-861d-175d4a6add4a,terminal-bench,minimax/MiniMax-M3,terminus2,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.5,0.5,,,,,,,,,44.0,
4a2e13bb-7b32-4830-89cb-4ec54b2aa861,terminal-bench,google/gemini-3.1-flash-lite,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.3595505617977528,0.3595505617977528,,,,,,,,,32.0,
ff6be1c7-4cc5-49b9-a0ca-da3f423128ae,vcb,poolside/laguna-m.1,openhands,default,50,False,50,0.0,1.0,0.04,1.0,0.04,,0.10937172971955579,0.0,0.0,0.0,275938633.0,2873499.0,0.0,0.0,160343.508992,,
5747eeb4-5446-4599-a995-d9732b3f84cc,terminal-bench,google/gemini-3.1-flash-lite,terminus2,terminal-bench-2.1,89,True,0,0,0,0,0,0,,,,,,,,,,,,
47f72580-4a00-4745-90b7-644b87e43983,vcb,google/gemini-3.1-pro-preview,openhands,default,50,False,50,0.0,1.0,1.0,1.0,0.0,,0.16164798969146799,110.1808528,2.203617056,2.91970094,19618895.0,1515267.0,,,51545.976297,,
db78769c-e91d-4c08-8932-a909f9fed2e1,vcb,nvidia/nemotron-3-ultra-550b-a55b,openhands,default,50,False,15,0.0,1.0,0.0,1.0,1.0,,0.007407407407407407,,,,371241590.0,1551140.0,0.0,0.0,32646.048251,,
f56c46b8-0ae7-4529-a0fc-ce82c309ee6b,swebench,cohere/command-a-plus-05-2026,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.4,,,,,,,,,,200.0,
2821352d-7f18-4904-9b0a-4f0fbc03a526,vcb,grok/v9-carrot,openhands,default,50,False,50,0.0,1.0,1.0,1.0,1.0,,0.6900168816690555,205.109688,4.1021937600000005,6.358155199999999,9555967.0,3882075.0,0.0,0.0,41502.851542,,
21020e75-c658-4231-97a4-2affb9e4f5f9,swebench,zai/glm-5-turbo,mini_sweagent,default,500,False,247,1.0,0.0,0.0,0.0,0.0,0.7489878542510121,,,,,,,,,,185.0,
5e68dd61-7951-4fe3-99f4-38f79fed1c5a,vcb,openai/kindle-alpha,openhands,default,50,False,50,0.0,1.0,1.0,1.0,1.0,,0.8049451611190741,1670.181697,33.40363393999999,49.5044746,85484634.0,3851592.0,0.0,0.0,101652.34027,,
20c680f8-201e-4c8a-b027-be4f00113310,vcb,openai/gpt-5.5,openhands,test_set,50,False,35,0.0,1.0,1.0,1.0,1.0,,0.7878835450264021,336.303975,9.608685000000001,11.675238999999998,13219265.0,1971243.0,0.0,0.0,62421.067846,,
95b5b40c-fc88-44ca-8580-d088b37abe1c,terminal-bench,google/gemini-3.1-flash-lite,terminus2,terminal-bench-2.1,89,False,88,0.9886363636363636,0.9886363636363636,0.0,0.0,0.0,0.3103448275862069,0.3103448275862069,,,,,,,,,27.0,
f447a2bd-317c-4790-aa2b-f07987e3d2d0,vcb,alibaba/qwen3.7-max,openhands,default,50,False,50,0.0,1.0,1.0,1.0,1.0,,0.11417821067821066,324.66943249999997,6.493388649999999,23.797690250000002,127709072.0,638193.0,0.0,0.0,116705.117755,,
388f1ff6-198b-4119-b0e8-eb5a5056a0bd,terminal-bench,alibaba/qwen3.7-max,terminus2,terminal-bench-2.1,89,True,0,0,0,0,0,0,,,,,,,,,,,,
facd7024-c3b3-416e-9253-7ae70ba188b1,kspbench,anthropic/claude-opus-4-7,opencode_thinking,warmup,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
1a3a2921-42ec-4319-bba7-e5db4e2599d3,vcb,openai/gpt-5.5,codex,default,50,False,50,0.0,1.0,0.0,1.0,1.0,,0.5819418745505702,,,,0.0,0.0,0.0,0.0,,,
5e92f05f-6eb8-4643-989d-d92c3e17879e,terminal-bench,minimax/MiniMax-M3,terminus2,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.5454545454545454,0.5454545454545454,,,,,,,,,48.0,
cd2cf256-946e-432b-b6cf-8715c0b517bb,discogen-harness-rsi-local,openai/gpt-5.6-sol,codex_subscription_discogen_harness,default,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
c7f443c3-76a3-49ab-9920-9216192ffaf7,terminal-bench,kimi/kimi-k2.6-thinking,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.5617977528089888,0.5617977528089888,,,,,,,,,50.0,
cfea4897-95f3-42d4-a49b-d573a58ee76d,osworld-v2,meta/super_nova,osworld_agent,smoke,1,False,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,
c42b6bdc-3927-48a0-ac33-8b305ba01994,rsi-gpu-shell-fabv2-autoresearch-full16-20260715160049,openai/gpt-5.5,codex_subscription_rsi,default,1,False,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1.0,
ef7856e0-3785-4d6d-a1ed-d9362b7e4acc,swebench,poolside/laguna-xs.2:fast,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.552,,,,,,,,,,276.0,
4a7f206f-a5c9-4ef6-bd03-8704ef62e21e,terminal-bench,anthropic/claude-haiku-4-5-20251001-thinking,terminus2,default,89,False,88,1.0,1.0,0.0,0.0,0.0,0.4772727272727273,0.4772727272727273,,,,,,,,,42.0,
395c3d87-b0a9-4be5-8264-f8ec26daf6f3,legal-research,openai/kindle-alpha,legal_research_agent,test,208,False,208,1.0,1.0,1.0,1.0,1.0,0.4807692307692308,0.8781575904663665,4493.957829,21.60556648557692,39.249828400000006,245691437.0,8919613.0,1241425920.0,,963327.628,100.0,44.93957829
15767544-8507-4111-96b7-495e034b66f2,vcb,zai/glm-5.2,openhands,default,50,False,50,0.0,1.0,1.0,1.0,1.0,,0.6396074119117597,424.42568276000003,8.488513655200002,12.656572456,55483571.0,4081373.0,0.0,0.0,187408.345079,,
c49a5cb7-d2b6-41af-81ba-7497708f71fc,swebench,deepseek/deepseek-v4-pro,mini_sweagent,default,500,False,498,1.0,0.0,0.0,0.0,0.0,0.7550200803212851,,,,,,,,,,376.0,
c89e8a6d-ab7a-4dcc-938c-313e7ce09545,vcb,xiaomi/mimo-v2.5-pro,openhands,default,50,False,50,0.0,1.0,1.0,1.0,0.0,,0.34112893145501844,8.337356787000001,0.16674713574,0.2450476357800001,7242687.0,3078284.0,,,120188.203916,,
a2102b34-de02-4dae-a9b5-22022254c642,valsmith-task-filter,(model missing),dummy,https://github.com/vals-ai/model-proxy,1,False,1,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,1.0,
1e03a39d-1fd7-4cff-b714-8bdb988daa3f,vcb,zai/glm-5.1-thinking,openhands,default,50,False,50,0.0,1.0,1.0,1.0,0.0,,0.3960284473980126,143.956873,2.879137460000001,4.656185899999999,8867001.0,2606985.0,,,119212.155447,,
d802935f-fcf6-4da3-a4d5-40aae110ca21,terminal-bench,openai/gpt-5-mini-2025-08-07,terminus2,default,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.25,0.25,,,,,,,,,22.0,
c052c59a-f15f-4a89-97ec-1a9427a98569,vcb,mistralai/mistral-small-2603,openhands,default,50,False,50,0.0,1.0,1.0,1.0,0.0,,0.0,91.56305430000002,1.8312610860000005,1.5805461600000004,597538118.0,3220561.0,,,46412.71714,,
ee938897-e34e-4f09-aa81-174cb7e959a2,vcb,openai/gpt-5.6-luna,openhands,default,50,False,50,0.0,1.0,1.0,1.0,1.0,,0.7705465476552433,181.6064961,3.6321299220000003,5.536031690000004,54304210.0,3660213.0,0.0,0.0,77591.526295,,
af7695d5-0e05-4c24-9c49-24f612355e7f,swebench,alibaba/qwen3.7-max,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.688,,,,,,,,,,344.0,
3dd2a86b-36c8-4eeb-8ecd-9cb2a71b03d0,terminal-bench,anthropic/claude-sonnet-5-high,terminus2,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.7272727272727273,0.7272727272727273,,,,,,,,,64.0,
2fe4b48b-e2c4-4451-8cab-dd0558bd6553,terminal-bench,minimax/MiniMax-M3,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.5842696629213483,0.5842696629213483,,,,,,,,,52.0,
4ebd4b2a-7b28-4990-b90b-e13a9054c75b,vcb,nvidia/nemotron-3-ultra-550b-a55b,openhands,default,50,False,50,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558184,,
7dc4f85a-4ae2-442c-9e85-06bd49fa2746,terminal-bench,openai/gpt-5.5-high,terminus2,terminal-bench-2.1,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.7727272727272727,0.7727272727272727,,,,,,,,,68.0,
ab46ca62-59e4-42eb-bfab-c42a766baf74,swebench,anthropic/claude-fruitcake-eap,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.95,,,,,,,,,,475.0,
a5038bfc-205c-48b6-ae37-5c884c7ada2d,vcb-1-100,openai/nova-alpha,openhands_vcb100,default,62,False,62,0.0,1.0,0.0,0.0,0.0,,0.13709677419354835,,,,,,,,,,
a9016de2-cba8-4a42-8e6d-60076827bf88,terminal-bench,anthropic/claude-haiku-4-5-20251001-thinking,terminus2,terminal-bench-2.1,89,False,87,1.0,1.0,0.0,0.0,0.0,0.45977011494252873,0.45977011494252873,,,,,,,,,40.0,
c45d67d9-2f41-447f-88c1-4a562b1c7ae3,vcb,anthropic/claude-opus-4-8,claude_code_vcb,default,50,False,50,0.0,1.0,0.0,1.0,1.0,,0.7748500219587174,,,,0.0,0.0,0.0,0.0,,,
1365d753-efcd-43ba-b921-2356982e927b,vcb,openai/iris-alpha-code-mode,openhands,default,50,False,50,0.0,1.0,1.0,1.0,1.0,,0.8413694373259589,836.964498,16.73928996,29.517497199999998,50781297.0,2704159.0,0.0,0.0,144512.152253,,
4142ac95-275e-4b2f-818e-2e8a78c2267e,swebench,deepseek/deepseek-v4-pro,mini_sweagent,default,500,False,500,1.0,0.0,0.0,0.0,0.0,0.774,,,,,,,,,,387.0,
16831929-f55a-48e8-b76f-377709ea69f2,terminal-bench,alibaba/qwen3.7-max,terminus2,default,89,False,89,1.0,1.0,0.0,0.0,0.0,0.6179775280898876,0.6179775280898876,,,,,,,,,55.0,
9d8e1ce3-e1ff-4c36-9aaf-1d98039184cb,legal-research,openai/gpt-5.6-luna,legal_research_agent,test,208,False,208,1.0,1.0,1.0,1.0,1.0,0.36538461538461536,0.8504716015427707,878.8082636,4.225039728846155,7.514692150000002,192571039.0,9630844.0,1562540626.0,,493762.714,76.0,11.563266626315789
42e4808c-17f6-4c9a-a334-1c05ff94fe0c,terminal-bench,meta/blue_tower,terminus2,terminal-bench-2.1,89,False,89,1.0,1.0,0.0,0.0,0.0,0.6741573033707865,0.6741573033707865,,,,,,,,,60.0,
9824c158-94da-4e45-a6fa-de5ca78b22dd,legal-research,deepseek/deepseek-v4-pro,legal_research_agent,test,208,False,208,1.0,1.0,1.0,1.0,1.0,0.20673076923076922,0.8016942642638641,152.9206511,0.7351954379807691,1.569631728000001,40831301.0,2969514.0,300570368.0,,234897.92,43.0,3.5562942116279066
b9f6d279-0927-433c-811e-86fdf1784fe0,tax-eval-v3,google/gemini-3.5-flash,tax_eval_v3_agent,test,253,False,252,0.0,1.0,0.0,0.0,0.0,,0.797541721835496,,,,,,,,50151.849,,
0b7bbdbd-0487-43a5-bcb1-5b8a74b5fe94,terminal-bench,kimi/kimi-k2-thinking,terminus2,default,89,False,89,0.9887640449438202,0.9887640449438202,0.0,0.0,0.0,0.375,0.375,,,,,,,,,33.0,
98fb20ef-a7a9-4a45-9a5e-e4263f8aa2ed,swebench,arcee-ai/trinity-large-thinking,mini_sweagent,default,500,False,388,1.0,0.0,0.0,0.0,0.0,0.595360824742268,,,,,,,,,,231.0,
97255d37-1027-4453-adb9-439a836ca0c6,vcb,openai/firefly-alpha,openhands,default,50,False,11,0.0,1.0,1.0,1.0,1.0,,0.3961954711954712,91.707422,8.337038363636363,11.197477,4460776.0,768642.0,0.0,0.0,35154.422756,,
